subject_id,branch_id,n_A_resolved,n_A_blocked,n_A_unreached,n_B_resolved,n_B_blocked,n_B_unreached,A_resolved_trials,A_blocked_trials,B_resolved_trials,B_blocked_trials,p_A_blocked,p_B_blocked,prob_div,avg_dur_A,avg_dur_B,dur_div,avg_hits_A,avg_hits_B,hit_div,hypothesis_label,template_id
31,14212,2,8,0,0,5,5,"[4, 8]","[1, 2, 3, 5, 6, 7, 9, 10]",[],"[1, 3, 5, 7, 9]",0.8,1.0,0.19999999999999996,17.8,18.0,0.1999999999999993,1.5,0.0,1.5,,
31,14213,3,7,0,0,5,5,"[2, 7, 8]","[1, 3, 4, 5, 6, 9, 10]",[],"[1, 3, 5, 7, 9]",0.7,1.0,0.30000000000000004,18.1,18.0,-0.10000000000000142,0.4,0.0,0.4,,
31,14214,4,6,0,0,5,5,"[1, 4, 5, 8]","[2, 3, 6, 7, 9, 10]",[],"[1, 3, 5, 7, 9]",0.6,1.0,0.4,13.4,18.0,4.6,9.2,0.0,9.2,,
31,14215,4,6,0,3,2,5,"[4, 7, 8, 10]","[1, 2, 3, 5, 6, 9]","[1, 5, 7]","[3, 9]",0.6,0.4,-0.19999999999999996,11.6,7.8,-3.8,7.4,56.0,-48.6,,
31,14216,6,4,0,1,4,5,"[1, 2, 4, 5, 7, 8]","[3, 6, 9, 10]",[3],"[1, 5, 7, 9]",0.4,0.8,0.4,12.1,17.8,5.700000000000001,5.1,0.2,4.8999999999999995,,
31,14217,4,6,0,0,5,5,"[1, 2, 6, 8]","[3, 4, 5, 7, 9, 10]",[],"[1, 3, 5, 7, 9]",0.6,1.0,0.4,15.7,18.0,2.3000000000000007,0.7,0.0,0.7,,
31,14218,5,5,0,5,0,5,"[1, 7, 8, 9, 10]","[2, 3, 4, 5, 6]","[1, 3, 5, 7, 9]",[],0.5,0.0,-0.5,10.7,1.4,-9.299999999999999,8.6,12.6,-4.0,,
31,14219,2,8,0,0,5,5,"[4, 8]","[1, 2, 3, 5, 6, 7, 9, 10]",[],"[1, 3, 5, 7, 9]",0.8,1.0,0.19999999999999996,18.0,17.0,-1.0,1.5,0.0,1.5,,
31,14220,7,3,0,1,4,5,"[1, 2, 4, 5, 6, 7, 8]","[3, 9, 10]",[3],"[1, 5, 7, 9]",0.3,0.8,0.5,11.6,17.8,6.200000000000001,12.5,0.2,12.3,,
31,14221,2,5,3,0,1,9,"[4, 8]","[1, 2, 5, 6, 7]",[],[3],0.7142857142857143,1.0,0.2857142857142857,6.428571428571429,1.0,-5.428571428571429,2.857142857142857,0.0,2.857142857142857,,
31,14222,3,7,0,0,5,5,"[1, 4, 8]","[2, 3, 5, 6, 7, 9, 10]",[],"[1, 3, 5, 7, 9]",0.7,1.0,0.30000000000000004,15.2,18.0,2.8000000000000007,2.6,0.0,2.6,,
