branch_id,target,file,function,line,col,blocked_side,source_line
3830,libpng,/src/libpng/png.c,OSS_FUZZ_png_colorspace_sync_info,1205,11,F,"      if ((info_ptr->colorspace.flags & PNG_COLORSPACE_HAVE_GAMMA) != 0)"
3831,libpng,/src/libpng/png.c,png.c:png_XYZ_from_xy,1286,26,T,"   if (xy->redx   < 0 || xy->redx > PNG_FP_1) return 1;"
3832,libpng,/src/libpng/png.c,png.c:png_XYZ_from_xy,1287,26,T,"   if (xy->redy   < 0 || xy->redy > PNG_FP_1-xy->redx) return 1;"
3833,libpng,/src/libpng/png.c,png.c:png_XYZ_from_xy,1288,26,T,"   if (xy->greenx < 0 || xy->greenx > PNG_FP_1) return 1;"
3834,libpng,/src/libpng/png.c,png.c:png_XYZ_from_xy,1289,26,T,"   if (xy->greeny < 0 || xy->greeny > PNG_FP_1-xy->greenx) return 1;"
3835,libpng,/src/libpng/png.c,png.c:png_XYZ_from_xy,1290,26,T,"   if (xy->bluex  < 0 || xy->bluex > PNG_FP_1) return 1;"
3836,libpng,/src/libpng/png.c,png.c:png_XYZ_from_xy,1291,26,T,"   if (xy->bluey  < 0 || xy->bluey > PNG_FP_1-xy->bluex) return 1;"
3837,libpng,/src/libpng/png.c,png.c:png_XYZ_from_xy,1292,26,T,"   if (xy->whitex < 0 || xy->whitex > PNG_FP_1) return 1;"
3838,libpng,/src/libpng/png.c,png.c:png_XYZ_from_xy,1293,8,T,"   if (xy->whitey < 5 || xy->whitey > PNG_FP_1-xy->whitex) return 1;"
3839,libpng,/src/libpng/png.c,png.c:png_XYZ_from_xy,1293,26,T,"   if (xy->whitey < 5 || xy->whitey > PNG_FP_1-xy->whitex) return 1;"
3840,libpng,/src/libpng/png.c,png.c:png_XYZ_from_xy,1491,8,T,"   if (png_muldiv(&red_inverse, xy->whitey, denominator, left-right) == 0 ||"
3841,libpng,/src/libpng/png.c,png.c:png_XYZ_from_xy,1492,8,T,"       red_inverse <= xy->whitey /* r+g+b scales = white scale */)"
3842,libpng,/src/libpng/png.c,png.c:png_XYZ_from_xy,1501,8,T,"       green_inverse <= xy->whitey)"
3843,libpng,/src/libpng/png.c,png.c:png_XYZ_from_xy,1509,8,T,"   if (blue_scale <= 0)"
3844,libpng,/src/libpng/png.c,png.c:png_colorspace_check_xy,1632,8,F,"   if (png_colorspace_endpoints_match(xy, &xy_test,"
3845,libpng,/src/libpng/png.c,png.c:png_colorspace_set_xy_and_XYZ,1684,8,F,"       (colorspace->flags & PNG_COLORSPACE_HAVE_ENDPOINTS) != 0)"
3846,libpng,/src/libpng/png.c,png.c:png_colorspace_set_xy_and_XYZ,1709,8,F,"   if (png_colorspace_endpoints_match(xy, &sRGB_xy, 1000) != 0)"
3847,libpng,/src/libpng/png.c,png.c:is_ICC_signature_char,1809,11,T,"   return it == 32 || (it >= 48 && it <= 57) || (it >= 65 && it <= 90) ||"
3848,libpng,/src/libpng/png.c,png.c:is_ICC_signature_char,1809,24,T,"   return it == 32 || (it >= 48 && it <= 57) || (it >= 65 && it <= 90) ||"
3849,libpng,/src/libpng/png.c,png.c:is_ICC_signature_char,1809,24,F,"   return it == 32 || (it >= 48 && it <= 57) || (it >= 65 && it <= 90) ||"
3850,libpng,/src/libpng/png.c,png.c:is_ICC_signature_char,1809,50,T,"   return it == 32 || (it >= 48 && it <= 57) || (it >= 65 && it <= 90) ||"
3851,libpng,/src/libpng/png.c,png.c:is_ICC_signature_char,1809,50,F,"   return it == 32 || (it >= 48 && it <= 57) || (it >= 65 && it <= 90) ||"
3852,libpng,/src/libpng/png.c,png.c:is_ICC_signature_char,1810,8,T,"      (it >= 97 && it <= 122);"
3853,libpng,/src/libpng/png.c,png.c:is_ICC_signature_char,1810,8,F,"      (it >= 97 && it <= 122);"
3854,libpng,/src/libpng/png.c,png.c:is_ICC_signature,1816,11,T,"   return is_ICC_signature_char(it >> 24) /* checks all the top bits */ &&"
3855,libpng,/src/libpng/png.c,png.c:is_ICC_signature,1816,11,F,"   return is_ICC_signature_char(it >> 24) /* checks all the top bits */ &&"
3856,libpng,/src/libpng/png.c,png.c:png_icc_profile_error,1835,8,T,"   if (is_ICC_signature(value) != 0)"
3857,libpng,/src/libpng/png.c,png.c:png_icc_profile_error,1835,8,F,"   if (is_ICC_signature(value) != 0)"
3858,libpng,/src/libpng/png.c,OSS_FUZZ_png_colorspace_set_sRGB,1908,22,T,"   if (intent < 0 || intent >= PNG_sRGB_INTENT_LAST)"
3859,libpng,/src/libpng/png.c,OSS_FUZZ_png_colorspace_set_sRGB,1926,8,T,"   if ((colorspace->flags & PNG_COLORSPACE_HAVE_ENDPOINTS) != 0 &&"
3860,libpng,/src/libpng/png.c,OSS_FUZZ_png_icc_check_length,1995,16,F,"               png_ptr->user_chunk_malloc_max < profile_length)"
3861,libpng,/src/libpng/png.c,OSS_FUZZ_png_check_IHDR,2590,8,T,"   if (width > png_ptr->user_width_max)"
3862,libpng,/src/libpng/png.c,OSS_FUZZ_png_check_IHDR,2599,8,T,"   if (height == 0)"
3863,libpng,/src/libpng/png.c,OSS_FUZZ_png_check_IHDR,2630,27,T,"       color_type == 5 || color_type > 6)"
3864,libpng,/src/libpng/png.c,OSS_FUZZ_png_check_IHDR,2636,9,T,"   if (((color_type == PNG_COLOR_TYPE_PALETTE) && bit_depth > 8) ||"
3865,libpng,/src/libpng/png.c,OSS_FUZZ_png_check_IHDR,2637,10,T,"       ((color_type == PNG_COLOR_TYPE_RGB ||"
3866,libpng,/src/libpng/png.c,OSS_FUZZ_png_check_IHDR,2639,53,T,"         color_type == PNG_COLOR_TYPE_RGB_ALPHA) && bit_depth < 8))"
3867,libpng,/src/libpng/png.c,OSS_FUZZ_png_check_IHDR,2645,8,T,"   if (interlace_type >= PNG_INTERLACE_LAST)"
3868,libpng,/src/libpng/png.c,OSS_FUZZ_png_check_IHDR,2651,8,T,"   if (compression_type != PNG_COMPRESSION_TYPE_BASE)"
3869,libpng,/src/libpng/png.c,OSS_FUZZ_png_check_IHDR,2671,8,T,"   if (filter_type != PNG_FILTER_TYPE_BASE)"
3870,libpng,/src/libpng/png.c,OSS_FUZZ_png_check_IHDR,2698,8,T,"   if (error == 1)"
3871,libpng,/src/libpng/png.c,OSS_FUZZ_png_check_fp_number,2743,14,T,"         if ((state & PNG_FP_SAW_ANY) != 0)"
3872,libpng,/src/libpng/png.c,OSS_FUZZ_png_check_fp_number,2751,14,T,"         if ((state & PNG_FP_SAW_DOT) != 0) /* two dots */"
3873,libpng,/src/libpng/png.c,OSS_FUZZ_png_check_fp_number,2793,14,T,"         if ((state & PNG_FP_SAW_DIGIT) == 0)"
3874,libpng,/src/libpng/png.c,OSS_FUZZ_png_check_fp_number,2801,14,T,"         if ((state & PNG_FP_SAW_ANY) != 0)"
3875,libpng,/src/libpng/png.c,OSS_FUZZ_png_check_fp_number,2819,7,T,"      default: goto PNG_FP_End; /* I.e. break 2 */"
3876,libpng,/src/libpng/png.c,OSS_FUZZ_png_muldiv,3353,8,F,"   if (divisor != 0)"
3877,libpng,/src/libpng/png.c,OSS_FUZZ_png_muldiv,3355,21,T,"      if (a == 0 || times == 0)"
3878,libpng,/src/libpng/png.c,OSS_FUZZ_png_gamma_significant,3511,11,T,"   return gamma_val < PNG_FP_1 - PNG_GAMMA_THRESHOLD_FIXED ||"
3879,libpng,/src/libpng/pngerror.c,OSS_FUZZ_png_safecat,118,36,F,"         while (*string != '\0' && pos < bufsize-1)"
3880,libpng,/src/libpng/pngmem.c,OSS_FUZZ_png_malloc_base,83,8,F,"   if (size > 0 && size <= PNG_SIZE_MAX"
3881,libpng,/src/libpng/pngmem.c,OSS_FUZZ_png_realloc_array,137,8,F,"      (old_array == NULL && old_elements > 0))"
3882,libpng,/src/libpng/pngmem.c,OSS_FUZZ_png_realloc_array,153,14,T,"         if (old_elements > 0)"
3883,libpng,/src/libpng/pngread.c,OSS_FUZZ_png_read_info,119,19,T,"         else if (png_ptr->color_type == PNG_COLOR_TYPE_PALETTE &&"
3884,libpng,/src/libpng/pngread.c,OSS_FUZZ_png_read_info,120,14,T,"             (png_ptr->mode & PNG_HAVE_PLTE) == 0)"
3885,libpng,/src/libpng/pngread.c,OSS_FUZZ_png_read_info,120,14,F,"             (png_ptr->mode & PNG_HAVE_PLTE) == 0)"
3886,libpng,/src/libpng/pngread.c,OSS_FUZZ_png_read_info,141,16,T,"      else if (chunk_name == png_IEND)"
3887,libpng,/src/libpng/pngread.c,OSS_FUZZ_png_read_info,159,16,T,"      else if (chunk_name == png_PLTE)"
3888,libpng,/src/libpng/pngread.c,OSS_FUZZ_png_read_info,189,16,T,"      else if (chunk_name == png_hIST)"
3889,libpng,/src/libpng/pngread.c,OSS_FUZZ_png_read_info,224,16,T,"      else if (chunk_name == png_iCCP)"
3890,libpng,/src/libpng/pngread.c,OSS_FUZZ_png_read_info,229,16,T,"      else if (chunk_name == png_sPLT)"
3891,libpng,/src/libpng/pngread.c,OSS_FUZZ_png_read_info,244,16,T,"      else if (chunk_name == png_tRNS)"
3892,libpng,/src/libpng/pngread.c,OSS_FUZZ_png_read_end,787,8,T,"   if (png_ptr->color_type == PNG_COLOR_TYPE_PALETTE &&"
3893,libpng,/src/libpng/pngread.c,OSS_FUZZ_png_read_end,800,11,T,"      if (chunk_name == png_IEND)"
3894,libpng,/src/libpng/pngread.c,OSS_FUZZ_png_read_end,803,16,T,"      else if (chunk_name == png_IHDR)"
3895,libpng,/src/libpng/pngread.c,OSS_FUZZ_png_read_end,832,15,F,"         if ((length > 0 && !(png_ptr->flags & PNG_FLAG_ZSTREAM_ENDED))"
3896,libpng,/src/libpng/pngread.c,OSS_FUZZ_png_read_end,833,17,F,"             || (png_ptr->mode & PNG_HAVE_CHUNK_AFTER_IDAT) != 0)"
3897,libpng,/src/libpng/pngread.c,OSS_FUZZ_png_read_end,838,16,T,"      else if (chunk_name == png_PLTE)"
3898,libpng,/src/libpng/pngread.c,OSS_FUZZ_png_read_end,852,16,T,"      else if (chunk_name == png_eXIf)"
3899,libpng,/src/libpng/pngread.c,OSS_FUZZ_png_read_end,862,16,T,"      else if (chunk_name == png_hIST)"
3900,libpng,/src/libpng/pngread.c,OSS_FUZZ_png_read_end,897,16,T,"      else if (chunk_name == png_iCCP)"
3901,libpng,/src/libpng/pngread.c,OSS_FUZZ_png_read_end,902,16,T,"      else if (chunk_name == png_sPLT)"
3902,libpng,/src/libpng/pngread.c,OSS_FUZZ_png_read_end,917,16,T,"      else if (chunk_name == png_tRNS)"
3903,libpng,/src/libpng/pngread.c,OSS_FUZZ_png_read_end,922,16,T,"      else if (chunk_name == png_zTXt)"
3904,libpng,/src/libpng/pngread.c,OSS_FUZZ_png_read_end,927,16,T,"      else if (chunk_name == png_iTXt)"
3905,libpng,/src/libpng/pngrtran.c,pngrtran.c:png_init_palette_transformations,1130,8,T,"   if (png_ptr->num_trans > 0)"
3906,libpng,/src/libpng/pngrtran.c,pngrtran.c:png_init_palette_transformations,1137,14,T,"         if (png_ptr->trans_alpha[i] == 255)"
3907,libpng,/src/libpng/pngrtran.c,pngrtran.c:png_init_palette_transformations,1151,8,F,"   if (input_has_alpha == 0)"
3908,libpng,/src/libpng/pngrtran.c,pngrtran.c:png_init_palette_transformations,1160,11,F,"      if (input_has_transparency == 0)"
3909,libpng,/src/libpng/pngrtran.c,pngrtran.c:png_init_rgb_transformations,1227,11,F,"      if (input_has_transparency == 0)"
3910,libpng,/src/libpng/pngrtran.c,OSS_FUZZ_png_init_read_transformations,1316,11,F,"      if (png_ptr->colorspace.gamma != 0) /* has been set */"
3911,libpng,/src/libpng/pngrtran.c,OSS_FUZZ_png_init_read_transformations,1421,8,T,"   if (png_gamma_significant(png_ptr->screen_gamma) == 0)"
3912,libpng,/src/libpng/pngrtran.c,OSS_FUZZ_png_init_read_transformations,1493,8,T,"   if (png_ptr->color_type == PNG_COLOR_TYPE_PALETTE)"
3913,libpng,/src/libpng/pngrtran.c,OSS_FUZZ_png_read_transform_info,1947,11,T,"      if (info_ptr->color_type == PNG_COLOR_TYPE_PALETTE)"
3914,libpng,/src/libpng/pngrtran.c,OSS_FUZZ_png_read_transform_info,1953,14,T,"         if (png_ptr->num_trans > 0)"
3915,libpng,/src/libpng/pngrtran.c,OSS_FUZZ_png_read_transform_info,1967,14,T,"         if (png_ptr->num_trans != 0)"
3916,libpng,/src/libpng/pngrtran.c,pngrtran.c:png_do_expand_palette,4222,11,T,"      if (row_info->bit_depth < 8)"
3917,libpng,/src/libpng/pngrtran.c,pngrtran.c:png_do_expand_palette,4226,13,T,"            case 1:"
3918,libpng,/src/libpng/pngrtran.c,pngrtran.c:png_do_expand_palette,4226,13,F,"            case 1:"
3919,libpng,/src/libpng/pngrtran.c,pngrtran.c:png_do_expand_palette,4253,13,T,"            case 2:"
3920,libpng,/src/libpng/pngrtran.c,pngrtran.c:png_do_expand_palette,4253,13,F,"            case 2:"
3921,libpng,/src/libpng/pngrtran.c,pngrtran.c:png_do_expand_palette,4276,13,T,"            case 4:"
3922,libpng,/src/libpng/pngrtran.c,pngrtran.c:png_do_expand_palette,4276,13,F,"            case 4:"
3923,libpng,/src/libpng/pngrtran.c,pngrtran.c:png_do_expand,4540,13,T,"   else if (row_info->color_type == PNG_COLOR_TYPE_RGB &&"
3924,libpng,/src/libpng/pngrtran.c,pngrtran.c:png_do_expand,4541,8,T,"       trans_color != NULL)"
3925,libpng,/src/libpng/pngrtran.c,pngrtran.c:png_do_expand,4541,8,F,"       trans_color != NULL)"
3926,libpng,/src/libpng/pngrtran.c,pngrtran.c:png_do_expand,4543,11,F,"      if (row_info->bit_depth == 8)"
3927,libpng,/src/libpng/pngrtran.c,pngrtran.c:png_do_expand,4575,17,T,"            if (*(sp - 5) == red_high &&"
3928,libpng,/src/libpng/pngrtran.c,pngrtran.c:png_do_expand,4576,17,F,"                *(sp - 4) == red_low &&"
3929,libpng,/src/libpng/pngrtran.c,pngrtran.c:png_do_expand,4577,17,F,"                *(sp - 3) == green_high &&"
3930,libpng,/src/libpng/pngrtran.c,pngrtran.c:png_do_expand,4578,17,F,"                *(sp - 2) == green_low &&"
3931,libpng,/src/libpng/pngrtran.c,pngrtran.c:png_do_expand,4579,17,F,"                *(sp - 1) == blue_high &&"
3932,libpng,/src/libpng/pngrtran.c,OSS_FUZZ_png_do_read_transformations,4772,11,T,"      if (row_info->color_type == PNG_COLOR_TYPE_PALETTE)"
3933,libpng,/src/libpng/pngrtran.c,OSS_FUZZ_png_do_read_transformations,4792,14,T,"         if (png_ptr->num_trans != 0 &&"
3934,libpng,/src/libpng/pngrutil.c,pngrutil.c:png_read_buffer,321,16,F,"      else if (warn < 2) /* else silent */"
3935,libpng,/src/libpng/pngrutil.c,OSS_FUZZ_png_zlib_inflate,457,11,T,"      if ((*png_ptr->zstream.next_in >> 4) > 7)"
3936,libpng,/src/libpng/pngrutil.c,pngrutil.c:png_inflate,511,11,T,"      if (output != NULL)"
3937,libpng,/src/libpng/pngrutil.c,pngrutil.c:png_inflate,542,14,F,"         if (output == NULL)"
3938,libpng,/src/libpng/pngrutil.c,pngrutil.c:png_inflate,552,14,T,"         if (avail_out < avail)"
3939,libpng,/src/libpng/pngrutil.c,pngrutil.c:png_inflate,566,16,T,"      } while (ret == Z_OK);"
3940,libpng,/src/libpng/pngrutil.c,pngrutil.c:png_inflate,569,11,F,"      if (output == NULL)"
3941,libpng,/src/libpng/pngrutil.c,pngrutil.c:png_inflate,579,11,F,"      if (avail_out > 0)"
3942,libpng,/src/libpng/pngrutil.c,pngrutil.c:png_inflate,582,11,F,"      if (avail_in > 0)"
3943,libpng,/src/libpng/pngrutil.c,pngrutil.c:png_decompress_chunk,652,14,T,"         if (ret == Z_STREAM_END)"
3944,libpng,/src/libpng/pngrutil.c,pngrutil.c:png_decompress_chunk,725,23,T,"                      chunklength - prefix_size != lzsize)"
3945,libpng,/src/libpng/pngrutil.c,pngrutil.c:png_decompress_chunk,725,23,F,"                      chunklength - prefix_size != lzsize)"
3946,libpng,/src/libpng/pngrutil.c,pngrutil.c:png_inflate_read,789,17,T,"            if (read_size > *chunk_bytes)"
3947,libpng,/src/libpng/pngrutil.c,pngrutil.c:png_inflate_read,793,17,F,"            if (read_size > 0)"
3948,libpng,/src/libpng/pngrutil.c,pngrutil.c:png_inflate_read,817,47,F,"      while (ret == Z_OK && (*out_size > 0 || png_ptr->zstream.avail_out > 0));"
3949,libpng,/src/libpng/pngrutil.c,OSS_FUZZ_png_handle_IHDR,847,8,T,"   if ((png_ptr->mode & PNG_HAVE_IHDR) != 0)"
3950,libpng,/src/libpng/pngrutil.c,OSS_FUZZ_png_handle_IHDR,881,7,T,"      default: /* invalid, png_set_IHDR calls png_error */"
3951,libpng,/src/libpng/pngrutil.c,OSS_FUZZ_png_handle_IHDR,883,7,T,"      case PNG_COLOR_TYPE_PALETTE:"
3952,libpng,/src/libpng/pngrutil.c,OSS_FUZZ_png_handle_IHDR,887,7,T,"      case PNG_COLOR_TYPE_RGB:"
3953,libpng,/src/libpng/pngrutil.c,OSS_FUZZ_png_handle_PLTE,930,13,T,"   else if ((png_ptr->mode & PNG_HAVE_PLTE) != 0)"
3954,libpng,/src/libpng/pngrutil.c,OSS_FUZZ_png_handle_PLTE,933,13,T,"   else if ((png_ptr->mode & PNG_HAVE_IDAT) != 0)"
3955,libpng,/src/libpng/pngrutil.c,OSS_FUZZ_png_handle_PLTE,960,8,T,"   if (length > 3*PNG_MAX_PALETTE_LENGTH || length % 3)"
3956,libpng,/src/libpng/pngrutil.c,OSS_FUZZ_png_handle_PLTE,964,11,F,"      if (png_ptr->color_type != PNG_COLOR_TYPE_PALETTE)"
3957,libpng,/src/libpng/pngrutil.c,OSS_FUZZ_png_handle_PLTE,981,8,T,"   if (png_ptr->color_type == PNG_COLOR_TYPE_PALETTE)"
3958,libpng,/src/libpng/pngrutil.c,OSS_FUZZ_png_handle_PLTE,986,8,T,"   if (num > max_palette_length)"
3959,libpng,/src/libpng/pngrutil.c,OSS_FUZZ_png_handle_PLTE,1088,8,F,"   if (info_ptr != NULL && (info_ptr->valid & PNG_INFO_hIST) != 0)"
3960,libpng,/src/libpng/pngrutil.c,OSS_FUZZ_png_handle_PLTE,1093,8,F,"   if (info_ptr != NULL && (info_ptr->valid & PNG_INFO_bKGD) != 0)"
3961,libpng,/src/libpng/pngrutil.c,OSS_FUZZ_png_handle_IEND,1104,8,T,"       (png_ptr->mode & PNG_HAVE_IDAT) == 0)"
3962,libpng,/src/libpng/pngrutil.c,OSS_FUZZ_png_handle_IEND,1104,8,F,"       (png_ptr->mode & PNG_HAVE_IDAT) == 0)"
3963,libpng,/src/libpng/pngrutil.c,OSS_FUZZ_png_handle_IEND,1111,8,T,"   if (length != 0)"
3964,libpng,/src/libpng/pngrutil.c,OSS_FUZZ_png_handle_IEND,1111,8,F,"   if (length != 0)"
3965,libpng,/src/libpng/pngrutil.c,OSS_FUZZ_png_handle_gAMA,1136,8,T,"   if (length != 4)"
3966,libpng,/src/libpng/pngrutil.c,OSS_FUZZ_png_handle_sBIT,1182,8,T,"   if (png_ptr->color_type == PNG_COLOR_TYPE_PALETTE)"
3967,libpng,/src/libpng/pngrutil.c,OSS_FUZZ_png_handle_sBIT,1209,11,T,"      if (buf[i] == 0 || buf[i] > sample_depth)"
3968,libpng,/src/libpng/pngrutil.c,OSS_FUZZ_png_handle_sBIT,1209,26,T,"      if (buf[i] == 0 || buf[i] > sample_depth)"
3969,libpng,/src/libpng/pngrutil.c,OSS_FUZZ_png_handle_sBIT,1216,8,F,"   if ((png_ptr->color_type & PNG_COLOR_MASK_COLOR) != 0)"
3970,libpng,/src/libpng/pngrutil.c,OSS_FUZZ_png_handle_cHRM,1256,8,T,"   if (length != 32)"
3971,libpng,/src/libpng/pngrutil.c,OSS_FUZZ_png_handle_cHRM,1277,8,T,"   if (xy.whitex == PNG_FIXED_ERROR ||"
3972,libpng,/src/libpng/pngrutil.c,OSS_FUZZ_png_handle_cHRM,1278,8,T,"       xy.whitey == PNG_FIXED_ERROR ||"
3973,libpng,/src/libpng/pngrutil.c,OSS_FUZZ_png_handle_cHRM,1279,8,T,"       xy.redx   == PNG_FIXED_ERROR ||"
3974,libpng,/src/libpng/pngrutil.c,OSS_FUZZ_png_handle_cHRM,1280,8,T,"       xy.redy   == PNG_FIXED_ERROR ||"
3975,libpng,/src/libpng/pngrutil.c,OSS_FUZZ_png_handle_cHRM,1281,8,T,"       xy.greenx == PNG_FIXED_ERROR ||"
3976,libpng,/src/libpng/pngrutil.c,OSS_FUZZ_png_handle_cHRM,1282,8,T,"       xy.greeny == PNG_FIXED_ERROR ||"
3977,libpng,/src/libpng/pngrutil.c,OSS_FUZZ_png_handle_cHRM,1283,8,T,"       xy.bluex  == PNG_FIXED_ERROR ||"
3978,libpng,/src/libpng/pngrutil.c,OSS_FUZZ_png_handle_cHRM,1284,8,T,"       xy.bluey  == PNG_FIXED_ERROR)"
3979,libpng,/src/libpng/pngrutil.c,OSS_FUZZ_png_handle_cHRM,1294,8,T,"   if ((png_ptr->colorspace.flags & PNG_COLORSPACE_FROM_cHRM) != 0)"
3980,libpng,/src/libpng/pngrutil.c,OSS_FUZZ_png_handle_sRGB,1327,8,T,"   if (length != 1)"
3981,libpng,/src/libpng/pngrutil.c,OSS_FUZZ_png_handle_iCCP,1406,8,F,"   if ((png_ptr->colorspace.flags & PNG_COLORSPACE_HAVE_INTENT) == 0)"
3982,libpng,/src/libpng/pngrutil.c,OSS_FUZZ_png_handle_iCCP,1415,11,T,"      if (read_length > length)"
3983,libpng,/src/libpng/pngrutil.c,OSS_FUZZ_png_handle_iCCP,1443,13,F,"            keyword[keyword_length+1] == PNG_COMPRESSION_TYPE_BASE)"
3984,libpng,/src/libpng/pngrutil.c,OSS_FUZZ_png_handle_iCCP,1459,20,T,"               if (size == 0)"
3985,libpng,/src/libpng/pngrutil.c,OSS_FUZZ_png_handle_iCCP,1465,23,T,"                  if (png_icc_check_length(png_ptr, &png_ptr->colorspace,"
3986,libpng,/src/libpng/pngrutil.c,OSS_FUZZ_png_handle_sPLT,1674,13,T,"   else if ((png_ptr->mode & PNG_HAVE_IDAT) != 0)"
3987,libpng,/src/libpng/pngrutil.c,OSS_FUZZ_png_handle_sPLT,1691,8,T,"   if (buffer == NULL)"
3988,libpng,/src/libpng/pngrutil.c,OSS_FUZZ_png_handle_tRNS,1832,33,T,"   else if (info_ptr != NULL && (info_ptr->valid & PNG_INFO_tRNS) != 0)"
3989,libpng,/src/libpng/pngrutil.c,OSS_FUZZ_png_handle_tRNS,1843,11,F,"      if (length != 2)"
3990,libpng,/src/libpng/pngrutil.c,OSS_FUZZ_png_handle_tRNS,1859,11,T,"      if (length != 6)"
3991,libpng,/src/libpng/pngrutil.c,OSS_FUZZ_png_handle_tRNS,1873,13,T,"   else if (png_ptr->color_type == PNG_COLOR_TYPE_PALETTE)"
3992,libpng,/src/libpng/pngrutil.c,OSS_FUZZ_png_handle_tRNS,1875,11,T,"      if ((png_ptr->mode & PNG_HAVE_PLTE) == 0)"
3993,libpng,/src/libpng/pngrutil.c,OSS_FUZZ_png_handle_tRNS,1875,11,F,"      if ((png_ptr->mode & PNG_HAVE_PLTE) == 0)"
3994,libpng,/src/libpng/pngrutil.c,OSS_FUZZ_png_handle_tRNS,1883,11,T,"      if (length > (unsigned int) png_ptr->num_palette ||"
3995,libpng,/src/libpng/pngrutil.c,OSS_FUZZ_png_handle_tRNS,1883,11,F,"      if (length > (unsigned int) png_ptr->num_palette ||"
3996,libpng,/src/libpng/pngrutil.c,OSS_FUZZ_png_handle_bKGD,1932,9,T,"       (png_ptr->color_type == PNG_COLOR_TYPE_PALETTE &&"
3997,libpng,/src/libpng/pngrutil.c,OSS_FUZZ_png_handle_bKGD,1933,8,F,"       (png_ptr->mode & PNG_HAVE_PLTE) == 0))"
3998,libpng,/src/libpng/pngrutil.c,OSS_FUZZ_png_handle_bKGD,1947,8,T,"   if (png_ptr->color_type == PNG_COLOR_TYPE_PALETTE)"
3999,libpng,/src/libpng/pngrutil.c,OSS_FUZZ_png_handle_bKGD,1973,8,T,"   if (png_ptr->color_type == PNG_COLOR_TYPE_PALETTE)"
4000,libpng,/src/libpng/pngrutil.c,OSS_FUZZ_png_handle_bKGD,1996,13,T,"   else if ((png_ptr->color_type & PNG_COLOR_MASK_COLOR) == 0) /* GRAY */"
4001,libpng,/src/libpng/pngrutil.c,OSS_FUZZ_png_handle_bKGD,2016,11,F,"      if (png_ptr->bit_depth <= 8)"
4002,libpng,/src/libpng/pngrutil.c,OSS_FUZZ_png_handle_bKGD,2018,14,T,"         if (buf[0] != 0 || buf[2] != 0 || buf[4] != 0)"
4003,libpng,/src/libpng/pngrutil.c,OSS_FUZZ_png_handle_bKGD,2018,29,T,"         if (buf[0] != 0 || buf[2] != 0 || buf[4] != 0)"
4004,libpng,/src/libpng/pngrutil.c,OSS_FUZZ_png_handle_bKGD,2018,44,T,"         if (buf[0] != 0 || buf[2] != 0 || buf[4] != 0)"
4005,libpng,/src/libpng/pngrutil.c,OSS_FUZZ_png_handle_eXIf,2044,8,T,"   if ((png_ptr->mode & PNG_HAVE_IHDR) == 0)"
4006,libpng,/src/libpng/pngrutil.c,OSS_FUZZ_png_handle_eXIf,2047,8,T,"   if (length < 2)"
4007,libpng,/src/libpng/pngrutil.c,OSS_FUZZ_png_handle_eXIf,2054,33,T,"   else if (info_ptr == NULL || (info_ptr->valid & PNG_INFO_eXIf) != 0)"
4008,libpng,/src/libpng/pngrutil.c,OSS_FUZZ_png_handle_eXIf,2066,8,T,"   if (info_ptr->eXIf_buf == NULL)"
4009,libpng,/src/libpng/pngrutil.c,OSS_FUZZ_png_handle_eXIf,2073,16,F,"   for (i = 0; i < length; i++)"
4010,libpng,/src/libpng/pngrutil.c,OSS_FUZZ_png_handle_eXIf,2080,15,T,"         if ((buf[0] != 'M' && buf[0] != 'I') ||"
4011,libpng,/src/libpng/pngrutil.c,OSS_FUZZ_png_handle_eXIf,2080,15,F,"         if ((buf[0] != 'M' && buf[0] != 'I') ||"
4012,libpng,/src/libpng/pngrutil.c,OSS_FUZZ_png_handle_eXIf,2080,32,F,"         if ((buf[0] != 'M' && buf[0] != 'I') ||"
4013,libpng,/src/libpng/pngrutil.c,OSS_FUZZ_png_handle_eXIf,2081,14,T,"             (info_ptr->eXIf_buf[0] != buf[0]))"
4014,libpng,/src/libpng/pngrutil.c,OSS_FUZZ_png_handle_eXIf,2092,8,F,"   if (png_crc_finish(png_ptr, 0) == 0)"
4015,libpng,/src/libpng/pngrutil.c,OSS_FUZZ_png_handle_hIST,2112,13,T,"   else if ((png_ptr->mode & PNG_HAVE_IDAT) != 0 ||"
4016,libpng,/src/libpng/pngrutil.c,OSS_FUZZ_png_handle_hIST,2120,33,T,"   else if (info_ptr != NULL && (info_ptr->valid & PNG_INFO_hIST) != 0)"
4017,libpng,/src/libpng/pngrutil.c,OSS_FUZZ_png_handle_hIST,2129,8,T,"   if (length != num * 2 ||"
4018,libpng,/src/libpng/pngrutil.c,OSS_FUZZ_png_handle_hIST,2130,8,T,"       num != (unsigned int)png_ptr->num_palette ||"
4019,libpng,/src/libpng/pngrutil.c,OSS_FUZZ_png_handle_hIST,2138,16,T,"   for (i = 0; i < num; i++)"
4020,libpng,/src/libpng/pngrutil.c,OSS_FUZZ_png_handle_pHYs,2180,8,T,"   if (length != 9)"
4021,libpng,/src/libpng/pngrutil.c,OSS_FUZZ_png_handle_pCAL,2268,33,T,"   else if (info_ptr != NULL && (info_ptr->valid & PNG_INFO_pCAL) != 0)"
4022,libpng,/src/libpng/pngrutil.c,OSS_FUZZ_png_handle_pCAL,2280,8,T,"   if (buffer == NULL)"
